id,title,slug,posts,replies,highest_post_number,created_at,last_posted_at,bumped,bumped_at,unseen,pinned,visible,closed,archived,views,like_count,has_summary,category_id,pinned_globally,featured_link,has_accepted_answer
17467,Modica Group's tips for expanding your business overseas,modica-groups-tips-for-expanding-your-business-overseas,1,0,1,2016-11-24T00:56:12.051Z,2016-11-24T00:56:12.094Z,True,2016-11-24T00:56:12.094Z,False,False,True,False,False,3346,0,False,22,False,,False
17350,Help with receiving an international payment?,help-with-receiving-an-international-payment,2,0,2,2016-11-22T09:53:34.072Z,2016-11-23T01:01:11.355Z,True,2016-11-23T01:01:11.355Z,False,False,True,False,False,3598,0,False,12,False,,False
17243,Auckland property developers feel funding pinch,auckland-property-developers-feel-funding-pinch,1,0,1,2016-11-20T22:36:44.506Z,2016-11-20T22:36:44.551Z,True,2016-11-20T22:36:44.551Z,False,False,True,False,False,3360,0,False,22,False,,False
16804,More than one account on same app,more-than-one-account-on-same-app,2,0,2,2016-11-15T05:11:08.973Z,2016-11-18T06:28:25.986Z,True,2016-11-18T06:28:25.986Z,False,False,True,False,False,3297,0,False,13,False,,False
16956,New Zealand's Deloitte Fast 50 announced,new-zealands-deloitte-fast-50-announced,2,0,2,2016-11-16T23:41:24.694Z,2016-11-17T00:08:38.676Z,True,2016-11-17T00:08:38.676Z,False,False,True,False,False,3456,0,False,22,False,,False
16888,Financial flexibility for earthquake-affected NZers,financial-flexibility-for-earthquake-affected-nzers,1,0,1,2016-11-16T03:28:07.445Z,2016-11-16T03:28:07.525Z,True,2016-11-16T03:28:07.525Z,False,False,True,False,False,3820,2,False,10,False,,False
16697,Important information for staff and customers following Nov 14 quakes & Tsunami warnings,important-information-for-staff-and-customers-following-nov-14-quakes-tsunami-warnings,8,0,8,2016-11-13T17:51:42.488Z,2016-11-17T06:03:51.702Z,True,2016-11-15T22:00:00.811Z,False,False,True,True,False,7854,4,False,10,False,,False
16790,A note for BNZ small business customers,a-note-for-bnz-small-business-customers,1,0,1,2016-11-15T01:14:47.955Z,2016-11-15T01:14:48.070Z,True,2016-11-15T01:14:48.070Z,False,False,True,False,False,3652,4,False,11,False,,False
16136,The same questions make updating your insurance torture,the-same-questions-make-updating-your-insurance-torture,5,1,5,2016-11-04T00:55:15.848Z,2016-11-14T17:02:11.966Z,True,2016-11-14T17:02:11.966Z,False,False,True,False,False,2636,5,False,12,False,,False
16726,Earthquake support - donate to Red Cross now,earthquake-support-donate-to-red-cross-now,1,0,1,2016-11-14T03:18:17.015Z,2016-11-14T03:18:17.096Z,True,2016-11-14T03:18:17.096Z,False,False,True,False,False,4110,1,False,13,False,,False
16510,"Housing's overvalued, but Kiwis banking on increases",housings-overvalued-but-kiwis-banking-on-increases,1,0,1,2016-11-10T20:41:35.073Z,2016-11-10T20:41:35.120Z,True,2016-11-10T20:41:35.120Z,False,False,True,False,False,3434,0,False,22,False,,False
1983,Bring back Airpoints,bring-back-airpoints,11,6,11,2016-05-31T22:47:43.749Z,2016-11-10T20:34:14.943Z,True,2016-11-10T20:34:14.943Z,False,False,True,False,False,5197,2,False,12,False,,False
296,"New Internet Banking: Show PARTICULARS, CODE and REFERENCE on bill payment confirmations",new-internet-banking-show-particulars-code-and-reference-on-bill-payment-confirmations,12,5,12,2015-10-28T11:47:45.000Z,2016-11-09T04:37:50.446Z,True,2016-11-09T04:37:50.446Z,False,False,True,False,False,8565,3,False,13,False,,False
16243,How Credit Scoring works,how-credit-scoring-works,2,0,2,2016-11-05T23:18:48.469Z,2016-11-05T23:34:48.672Z,True,2016-11-06T00:12:30.123Z,False,False,True,False,False,2891,0,False,12,False,,False
15754,Order of accounts,order-of-accounts,5,3,5,2016-10-29T00:14:57.921Z,2016-11-05T09:54:34.402Z,True,2016-11-05T09:54:34.402Z,False,False,True,False,False,2809,3,False,13,False,,False
15476,Script error,script-error,11,8,11,2016-10-26T03:54:34.955Z,2016-11-05T00:26:54.548Z,True,2016-11-05T00:26:54.548Z,False,False,True,False,False,2926,0,False,13,False,,False
15493,Credit card travel insurance,credit-card-travel-insurance,1,0,1,2016-10-26T07:26:10.077Z,2016-10-26T07:26:10.136Z,True,2016-11-02T22:22:11.046Z,False,False,True,False,False,3414,0,False,11,False,,False
16381,Changes to credit card payments and interest,changes-to-credit-card-payments-and-interest,1,0,1,2016-11-01T11:00:00.000Z,2016-11-01T11:00:00.000Z,False,2016-11-01T11:00:00.000Z,False,False,True,False,False,2905,4,False,12,False,,False
15946,Red Nose Appeal,red-nose-appeal,1,0,1,2016-10-31T22:35:02.019Z,2016-10-31T22:35:02.078Z,True,2016-10-31T22:35:02.078Z,False,False,True,False,False,2763,1,False,13,False,,False
15916,BSB number,bsb-number,2,0,2,2016-10-31T10:39:22.076Z,2016-10-31T20:21:33.260Z,True,2016-10-31T20:21:33.260Z,False,False,True,False,False,18254,3,False,12,False,,False
15891,Visa benefits,visa-benefits,4,2,4,2016-10-30T22:17:38.453Z,2016-10-30T23:31:37.901Z,True,2016-10-30T23:41:54.726Z,False,False,True,False,False,2933,0,False,12,False,,False
14733,Managing automatic payments,managing-automatic-payments,6,4,6,2016-10-18T07:10:00.755Z,2016-10-26T03:08:19.765Z,True,2016-10-26T03:08:19.765Z,False,False,True,False,False,4324,6,False,13,False,,False
15385,What is so difficult about getting a bank statement right?,what-is-so-difficult-about-getting-a-bank-statement-right,3,1,3,2016-10-25T08:24:50.947Z,2016-10-25T19:52:16.401Z,True,2016-10-25T19:52:16.401Z,False,False,True,False,False,2598,0,False,12,False,,False
14789,Intersst on Rapid Savings - Theft by Banks,intersst-on-rapid-savings-theft-by-banks,5,0,5,2016-10-18T20:52:15.571Z,2016-10-25T18:17:42.794Z,True,2016-10-25T18:17:42.794Z,False,False,True,False,False,3095,2,False,12,False,,False
15392,Set up Telephone banking today,set-up-telephone-banking-today,1,0,1,2016-10-25T09:48:25.320Z,2016-10-25T09:48:25.388Z,True,2016-10-25T09:48:25.388Z,False,False,True,False,False,3535,2,False,13,False,,False
15359,Issues with mobile and internet banking October 25 2016,issues-with-mobile-and-internet-banking-october-25-2016,5,0,5,2016-10-25T02:31:08.628Z,2016-10-25T06:27:50.834Z,True,2016-10-25T06:26:58.650Z,False,False,True,False,False,3342,1,False,13,False,,False
13492,"Choice of ""music"" at BNZ branches",choice-of-music-at-bnz-branches,3,1,3,2016-10-05T02:51:37.763Z,2016-10-24T22:14:29.757Z,True,2016-10-24T22:14:29.757Z,False,False,True,False,False,2961,3,False,12,False,,False
278,Mobile Wallets - Apple Pay,mobile-wallets-apple-pay,11,4,11,2015-07-23T14:37:53.000Z,2016-10-22T04:33:24.148Z,True,2016-10-22T04:33:24.148Z,False,False,True,False,False,4584,1,False,13,False,,False
335,Spark and Skinny prepaid Top Ups,spark-and-skinny-prepaid-top-ups,3,1,3,2016-04-18T22:08:25.000Z,2016-10-21T00:21:51.252Z,True,2016-10-21T00:21:51.252Z,False,False,True,False,False,3581,4,False,13,False,,False
13708,Insurance,insurance,4,2,4,2016-10-07T09:21:25.114Z,2016-10-12T21:16:24.469Z,True,2016-10-12T21:16:24.469Z,False,False,True,False,False,3041,0,False,12,False,,False
13981,Access to accounts in case of the worst,access-to-accounts-in-case-of-the-worst,4,1,4,2016-10-10T11:55:59.032Z,2016-10-12T01:24:00.202Z,True,2016-10-12T01:24:00.202Z,False,False,True,False,False,2996,2,False,12,False,,False
13576,Important information about Flybuys (unofficial post),important-information-about-flybuys-unofficial-post,6,2,6,2016-10-05T22:57:52.116Z,2016-10-11T23:56:48.064Z,True,2016-10-11T23:56:48.064Z,False,False,True,False,False,3461,0,False,12,False,,False
12513,Share account number in app is defaulting to email how can I change to text,share-account-number-in-app-is-defaulting-to-email-how-can-i-change-to-text,11,8,11,2016-09-25T07:03:56.617Z,2016-10-11T21:07:32.877Z,True,2016-10-11T21:07:32.877Z,False,False,True,False,False,3143,4,False,13,False,,False
13391,Internet Banking for Business Monthly Fee Scrapped,internet-banking-for-business-monthly-fee-scrapped,11,7,11,2016-10-04T02:34:52.803Z,2016-10-10T03:25:46.136Z,True,2016-10-10T03:25:46.136Z,False,False,True,False,False,5605,7,False,11,False,,False
13878,Calculator within the app,calculator-within-the-app,2,0,2,2016-10-09T09:55:41.308Z,2016-10-10T02:03:56.924Z,True,2016-10-10T02:03:56.924Z,False,False,True,False,False,2484,0,False,13,False,,False
13763,Credit card online statements,credit-card-online-statements,3,1,3,2016-10-08T01:07:04.628Z,2016-10-09T19:51:43.681Z,True,2016-10-09T19:51:43.681Z,False,False,True,False,False,2842,4,False,13,False,,False
13932,We don’t want you to get caught out by this computer virus scam!,we-don-t-want-you-to-get-caught-out-by-this-computer-virus-scam,1,0,1,2016-10-09T11:00:00.000Z,2016-10-09T11:00:00.000Z,False,2016-10-09T11:00:00.000Z,False,False,True,False,False,2726,0,False,12,False,,False
13670,Swapping credit card,swapping-credit-card,2,0,2,2016-10-06T23:06:56.783Z,2016-10-07T01:18:26.278Z,True,2016-10-07T01:18:26.278Z,False,False,True,False,False,2588,0,False,12,False,,False
13564,Investors nerves on edge as US election approaches,investors-nerves-on-edge-as-us-election-approaches,1,0,1,2016-10-05T20:00:27.029Z,2016-10-05T20:00:27.094Z,True,2016-10-06T01:27:38.033Z,False,False,True,False,False,3673,0,False,22,False,,False
14047,Interest to other accounts,interest-to-other-accounts,6,3,6,2016-09-30T11:00:00.000Z,2016-10-07T02:57:49.220Z,False,2016-09-30T11:00:00.000Z,False,False,True,False,False,2678,3,False,12,False,,False
12791,Transfers to Business Credit card,transfers-to-business-credit-card,3,0,3,2016-09-28T00:18:40.441Z,2016-09-29T00:16:47.908Z,True,2016-09-29T00:16:47.908Z,False,False,True,False,False,3483,1,False,11,False,,False
12824,Youtube channel - Credit Card Insider,youtube-channel-credit-card-insider,1,0,1,2016-09-28T06:41:21.593Z,2016-09-28T06:41:21.656Z,True,2016-09-28T06:47:04.811Z,False,False,True,False,False,2875,0,False,12,False,,False
12797,Brexit’s effect on your KiwiSaver,brexit-s-effect-on-your-kiwisaver,1,0,1,2016-09-28T01:24:52.525Z,2016-09-28T01:24:52.568Z,True,2016-09-28T02:46:09.118Z,False,False,True,False,False,3670,0,False,22,False,,False
12221,Activating your Account Notifications,activating-your-account-notifications,1,0,1,2016-09-22T05:43:38.035Z,2016-09-22T05:43:38.098Z,True,2016-09-27T07:42:31.827Z,False,False,True,False,False,2570,0,False,13,False,,False
12698,Changing Home loan Repayments Online,changing-home-loan-repayments-online,1,0,1,2016-09-26T11:00:00.000Z,2016-09-26T11:00:00.000Z,False,2016-09-26T11:00:00.000Z,False,False,True,False,False,14055,9,False,13,False,,False
12692,Keep your scam eyes open for this one!,keep-your-scam-eyes-open-for-this-one,3,1,3,2016-09-26T11:00:00.000Z,2016-09-27T10:29:25.323Z,False,2016-09-26T11:00:00.000Z,False,False,True,False,False,3846,4,False,12,False,,False
4941,Fingerprint login,fingerprint-login,11,6,11,2016-07-03T08:37:55.828Z,2016-09-26T04:34:05.963Z,True,2016-09-26T04:34:05.963Z,False,False,True,False,False,5231,3,False,13,False,,False
12558,What you need to know when buying a house in Auckland,what-you-need-to-know-when-buying-a-house-in-auckland,1,0,1,2016-09-25T21:04:25.033Z,2016-09-25T21:04:25.085Z,True,2016-09-25T21:17:11.398Z,False,False,True,False,False,3760,0,False,22,False,,False
11249,We don’t want you to fall for this tax-themed scam!,we-don-t-want-you-to-fall-for-this-tax-themed-scam,3,4,5,2016-09-11T22:34:31.948Z,2016-09-25T11:19:38.219Z,True,2016-09-25T19:38:16.876Z,False,False,True,False,False,6818,7,False,12,False,,False
3310,Idea share: Money management and spending tracker,idea-share-money-management-and-spending-tracker,5,3,5,2016-06-14T07:26:52.078Z,2016-09-22T03:18:53.480Z,True,2016-09-23T12:39:30.997Z,False,False,True,False,False,5339,3,False,13,False,,False
11945,Paypal transfer to my BNZ bank account,paypal-transfer-to-my-bnz-bank-account,8,3,8,2016-09-19T08:27:43.658Z,2016-09-23T08:30:40.820Z,True,2016-09-23T08:30:40.820Z,False,False,True,False,False,6768,5,False,12,False,,False
10169,Track Your Savings,track-your-savings,1,0,1,2016-08-31T01:28:30.336Z,2016-08-31T01:28:30.404Z,True,2016-09-22T05:46:30.436Z,False,False,True,False,False,2723,2,False,13,False,,False
11834,Apple Watch app mobile net guard limit,apple-watch-app-mobile-net-guard-limit,5,2,5,2016-09-18T07:22:14.839Z,2016-09-22T04:15:54.375Z,True,2016-09-22T04:15:54.375Z,False,False,True,False,False,2804,0,False,13,False,,False
11937,"BNZ mobile site (m.bnz.co.nz) in Edge Brower, Windows 10 mobile",bnz-mobile-site-m-bnz-co-nz-in-edge-brower-windows-10-mobile,2,0,2,2016-09-19T06:45:33.863Z,2016-09-22T02:54:51.601Z,True,2016-09-22T02:54:51.601Z,False,False,True,False,False,2818,0,False,13,False,,False
11986,Can't access BNZ's website,cant-access-bnzs-website,2,0,2,2016-09-19T19:20:44.529Z,2016-09-19T19:38:27.213Z,True,2016-09-19T19:38:27.213Z,False,False,True,False,False,2684,0,False,13,False,,False
11895,Mad Group's appetite for expansion,mad-groups-appetite-for-expansion,1,0,1,2016-09-18T21:49:46.804Z,2016-09-18T21:49:46.845Z,True,2016-09-18T21:49:46.845Z,False,False,True,False,False,3683,0,False,22,False,,False
10370,This month's charity: Multiple Sclerosis NZ - how you can help!,this-months-charity-multiple-sclerosis-nz-how-you-can-help,3,1,3,2016-09-02T04:55:52.607Z,2016-09-13T23:29:07.822Z,True,2016-09-13T23:29:07.822Z,False,False,True,False,False,3395,2,False,13,False,,False
11446,Mooncake Festival lights up Chinese business opportunities,mooncake-festival-lights-up-chinese-business-opportunities,1,0,1,2016-09-13T21:09:49.150Z,2016-09-13T21:09:49.219Z,True,2016-09-13T21:09:49.219Z,False,False,True,False,False,3596,1,False,22,False,,False
11064,Balance Transfer Question,balance-transfer-question,2,0,3,2016-09-09T20:59:41.007Z,2016-09-13T04:54:59.134Z,True,2016-09-13T04:54:59.134Z,False,False,True,False,False,2770,2,False,12,False,,False
11265,Paragliding - covered?,paragliding-covered,2,0,2,2016-09-12T03:09:28.154Z,2016-09-13T03:58:54.976Z,True,2016-09-13T03:58:54.976Z,False,False,True,False,False,2616,0,False,12,False,,False
10546,Personal Load Draw down time frame,personal-load-draw-down-time-frame,2,0,2,2016-09-04T06:51:17.995Z,2016-09-12T03:33:45.831Z,True,2016-09-12T03:33:45.831Z,False,False,True,False,False,3633,0,False,12,False,,False
153,Courtesy Call Back System,courtesy-call-back-system,7,1,7,2015-06-26T12:25:39.000Z,2016-09-07T05:47:45.653Z,True,2016-09-11T05:42:15.745Z,False,False,True,False,False,3797,3,False,12,False,,False
343,Current Transactions,current-transactions,6,4,6,2016-05-11T02:22:16.000Z,2016-09-08T05:07:00.078Z,True,2016-09-08T05:07:00.078Z,False,False,True,False,False,3847,1,False,13,False,,False
239,"Printing ""Summary of Accounts"" for statements",printing-summary-of-accounts-for-statements,10,7,10,2016-05-19T20:35:47.000Z,2016-09-08T05:03:10.300Z,True,2016-09-08T05:03:10.300Z,False,False,True,False,False,4113,2,False,12,False,,False
5122,Overdaft - A fraud?,overdaft-a-fraud,17,13,17,2016-07-06T09:31:38.115Z,2016-09-04T07:25:34.823Z,True,2016-09-07T23:39:13.957Z,False,False,True,False,False,6085,9,False,12,False,,False
7656,Closed for Good: Running financial literacy workshops in prisons,closed-for-good-running-financial-literacy-workshops-in-prisons,2,1,3,2016-08-03T22:39:28.560Z,2016-09-07T09:41:11.180Z,True,2016-09-07T09:41:11.180Z,False,False,True,False,False,4054,2,False,22,False,,False
4422,Frequent Downtimes,frequent-downtimes,5,3,5,2016-06-25T14:39:14.926Z,2016-09-07T05:41:38.006Z,True,2016-09-07T05:41:38.006Z,False,False,True,False,False,3766,2,False,13,False,,False
62,PayClip® updates out now - what's new,payclip-updates-out-now-whats-new,2,0,2,2015-05-21T01:23:00.000Z,2016-09-02T16:43:47.614Z,True,2016-09-02T16:43:47.614Z,False,False,True,False,False,3673,3,False,11,False,,False
14126,On The Frontline Of Cyber Warfare,on-the-frontline-of-cyber-warfare,1,0,1,2016-08-31T12:00:00.000Z,2016-08-31T12:00:00.000Z,False,2016-08-31T12:00:00.000Z,False,False,True,False,False,2635,0,False,13,False,,False
8711,BNZ customised credit/debit cards,bnz-customised-credit-debit-cards,1,0,1,2016-08-30T12:00:00.000Z,2016-08-30T12:00:00.000Z,False,2016-08-30T12:00:00.000Z,False,False,True,False,False,4507,0,False,12,False,,False
8753,Post-Holiday Bank Statement Check,post-holiday-bank-statement-check,1,0,1,2016-08-15T21:50:09.578Z,2016-08-15T21:50:09.641Z,True,2016-08-30T10:32:46.067Z,False,False,True,False,False,3445,3,False,12,False,,False
8847,Is the Unitary Plan the great savior of Auckland's housing crisis?,is-the-unitary-plan-the-great-savior-of-aucklands-housing-crisis,2,1,2,2016-08-16T23:23:02.778Z,2016-08-29T01:23:40.676Z,True,2016-08-30T10:11:09.146Z,False,False,True,False,False,3925,0,False,22,False,,False
9925,Using payclip with old email adresss,using-payclip-with-old-email-adresss,2,1,2,2016-08-28T07:54:53.105Z,2016-08-29T20:05:57.689Z,True,2016-08-29T20:05:57.689Z,False,False,True,False,False,3097,2,False,11,False,,False
9510,Naveya & Sloane’s sparkling success,naveya-sloane-s-sparkling-success,1,0,1,2016-08-23T21:57:20.904Z,2016-08-23T21:57:20.943Z,True,2016-08-23T21:57:20.943Z,False,False,True,False,False,3782,1,False,22,False,,False
78,BNZ Connect Events,bnz-connect-events,4,1,5,2016-03-30T00:09:34.000Z,2016-08-24T02:39:21.388Z,True,2016-08-23T06:27:41.222Z,False,False,True,True,False,4902,2,False,11,False,,False
7535,Support Good Shepherd - one of our Community Finance partners - through internet banking!,support-good-shepherd-one-of-our-community-finance-partners-through-internet-banking,1,0,1,2016-08-02T22:08:39.188Z,2016-08-02T22:08:39.252Z,True,2016-08-21T21:32:31.068Z,False,False,True,False,False,4551,2,False,13,False,,False
9057,Routing number,routing-number,2,0,2,2016-08-19T02:11:08.918Z,2016-08-19T04:00:37.953Z,True,2016-08-19T04:05:55.545Z,False,False,True,False,False,6839,0,False,12,False,,False
8611,Smart ATM,smart-atm,3,1,3,2016-08-14T08:19:44.923Z,2016-08-19T00:16:33.083Z,True,2016-08-19T00:16:33.083Z,False,False,True,False,False,4916,0,False,12,False,,False
5124,Statements online available online,statements-online-available-online,8,3,8,2016-07-06T09:56:39.510Z,2016-08-15T01:48:00.241Z,True,2016-08-15T01:48:00.241Z,False,False,True,False,False,4708,0,False,13,False,,False
5612,Percentage saving goals,percentage-saving-goals,11,6,11,2016-07-13T05:15:38.665Z,2016-08-09T03:09:31.091Z,True,2016-08-09T03:09:31.091Z,False,False,True,False,False,3782,8,False,13,False,,False
8064,Mobile app unique pictures,mobile-app-unique-pictures,3,1,3,2016-08-08T09:44:33.530Z,2016-08-08T23:53:27.222Z,True,2016-08-08T23:53:27.222Z,False,False,True,False,False,2918,4,False,13,False,,False
7041,Rules of direct debits,rules-of-direct-debits,12,17,18,2016-07-28T12:52:54.705Z,2016-08-04T21:05:04.828Z,True,2016-08-05T00:21:01.257Z,False,False,True,False,False,7503,5,False,12,False,,False
306,Mobile Banking Error,mobile-banking-error,6,1,6,2016-01-05T11:05:35.000Z,2016-08-03T21:38:08.769Z,True,2016-08-03T21:38:08.769Z,False,False,True,False,False,4565,2,False,13,False,,True
7136,When does Home Loan payments leave account? First thing or last thing?,when-does-home-loan-payments-leave-account-first-thing-or-last-thing,6,2,6,2016-07-29T11:13:11.783Z,2016-08-03T20:52:46.795Z,True,2016-08-03T20:52:46.795Z,False,False,True,False,False,4497,2,False,12,False,,False
7365,The Brexit effect,the-brexit-effect,1,0,1,2016-08-01T02:42:03.954Z,2016-08-01T02:42:04.039Z,True,2016-08-01T02:42:04.039Z,False,False,True,False,False,4023,1,False,22,False,,False
8065,Account type,account-type,2,0,2,2016-07-31T12:00:00.000Z,2016-08-09T01:33:01.393Z,False,2016-07-31T12:00:00.000Z,False,False,True,False,False,3133,0,False,12,False,,False
5723,Technical issue,technical-issue,4,2,4,2016-07-14T09:00:11.363Z,2016-07-30T12:17:15.831Z,True,2016-07-30T12:17:15.831Z,False,False,True,False,False,3764,0,False,13,False,,False
6908,Protecting your BNZ card from Counterfeit fraud,protecting-your-bnz-card-from-counterfeit-fraud,3,2,3,2016-07-27T03:39:43.510Z,2016-07-29T01:16:01.356Z,True,2016-07-29T05:14:31.057Z,False,False,True,False,False,4669,2,False,12,False,,False
7079,Striking out for gold,striking-out-for-gold,1,0,1,2016-07-28T21:55:14.982Z,2016-07-28T21:55:15.031Z,True,2016-07-28T21:55:15.031Z,False,False,True,False,False,3977,1,False,22,False,,False
6936,Cheque,cheque,3,1,3,2016-07-27T08:49:55.473Z,2016-07-28T20:33:24.210Z,True,2016-07-28T20:33:24.210Z,False,False,True,False,False,3194,3,False,12,False,,False
6365,Internet Transfer to BPAY Australia,internet-transfer-to-bpay-australia,2,0,2,2016-07-21T04:13:40.646Z,2016-07-25T22:13:25.983Z,True,2016-07-25T22:13:25.983Z,False,False,True,False,False,5421,0,False,12,False,,False
6187,Auto route payments,auto-route-payments,3,0,3,2016-07-19T07:17:16.768Z,2016-07-19T21:41:21.754Z,True,2016-07-19T21:41:21.754Z,False,False,True,False,False,3248,4,False,12,False,,False
88,Tips for travellers?,tips-for-travellers,21,2,21,2014-10-03T02:59:25.000Z,2016-07-19T04:48:47.337Z,True,2016-07-19T04:48:47.337Z,False,False,True,False,False,8504,28,False,12,False,,False
5830,Debit cards - Age,debit-cards-age,4,0,4,2016-07-15T11:12:51.795Z,2016-07-17T23:36:28.341Z,True,2016-07-17T23:36:28.341Z,False,False,True,False,False,4184,2,False,12,False,,False
5176,Mobile wallet beta testing,mobile-wallet-beta-testing,10,6,10,2016-07-07T02:23:48.169Z,2016-07-15T03:42:11.663Z,True,2016-07-15T03:42:11.663Z,False,False,True,False,False,4397,3,False,13,False,,False
321,Weekend transfer from ANZ,weekend-transfer-from-anz,16,10,16,2016-02-21T21:59:58.000Z,2016-07-14T10:49:05.607Z,True,2016-07-14T10:49:05.607Z,False,False,True,False,False,26234,0,False,13,False,,False
5590,Changes to Automatic Payment processing,changes-to-automatic-payment-processing,3,0,3,2016-07-12T20:59:48.821Z,2016-07-14T10:47:13.652Z,True,2016-07-14T10:47:13.652Z,False,False,True,False,False,5946,10,False,12,False,,False
207,Address Updates and New Cards,address-updates-and-new-cards,8,2,8,2016-03-03T10:07:44.000Z,2016-07-14T01:16:48.624Z,True,2016-07-14T01:16:48.624Z,False,False,True,False,False,6226,0,False,12,False,,False
5523,Changes to Same-day Cleared Payment Notifications,changes-to-same-day-cleared-payment-notifications,1,0,1,2016-07-12T01:43:41.345Z,2016-07-12T01:43:41.402Z,True,2016-07-12T01:43:41.402Z,False,False,True,False,False,3531,2,False,11,False,,False
4327,PINning cards from overseas,pinning-cards-from-overseas,3,1,3,2016-06-24T11:13:30.184Z,2016-07-11T08:24:25.787Z,True,2016-07-11T08:24:25.787Z,False,False,True,False,False,3808,0,False,12,False,,False
5448,Closed for Good and helping kids be good with money,closed-for-good-and-helping-kids-be-good-with-money,1,0,1,2016-07-10T22:52:37.587Z,2016-07-10T22:52:37.627Z,True,2016-07-10T22:52:37.627Z,False,False,True,False,False,3386,0,False,22,False,,False
4820,Escrow account,escrow-account,4,3,4,2016-07-01T07:00:42.833Z,2016-07-10T05:39:07.844Z,True,2016-07-10T05:39:07.844Z,False,False,True,False,False,4076,1,False,12,False,,False
281,New internet banking,new-internet-banking,24,10,24,2015-07-30T22:58:06.000Z,2016-07-09T08:43:11.424Z,True,2016-07-09T08:43:11.424Z,False,False,True,False,False,6934,15,False,13,False,,False
5273,Apple Watch App,apple-watch-app,1,0,1,2016-07-08T06:33:52.379Z,2016-07-08T06:33:52.447Z,True,2016-07-08T06:33:52.447Z,False,False,True,False,False,2980,0,False,13,False,,False
245,Talking tech and banking on the go,talking-tech-and-banking-on-the-go,2,0,2,2014-09-30T03:55:08.000Z,2016-07-07T02:42:23.367Z,True,2016-07-07T02:23:48.169Z,False,False,True,False,False,3081,2,False,13,False,,False
187,CSV Files - exporting older than 6 months,csv-files-exporting-older-than-6-months,12,2,12,2016-01-20T02:21:34.000Z,2016-07-05T22:10:54.777Z,True,2016-07-05T22:10:54.777Z,False,False,True,False,False,4899,5,False,12,False,,False
5045,Support some awesome charities via BNZ Online banking – this month it’s Victim Support,support-some-awesome-charities-via-bnz-online-banking-this-month-it-s-victim-support,1,0,1,2016-07-05T03:47:00.666Z,2016-07-05T03:47:00.720Z,True,2016-07-05T03:47:00.720Z,False,False,True,False,False,4144,3,False,13,False,,False
3044,Transactions details immediately,transactions-details-immediately,2,0,2,2016-06-10T22:13:15.035Z,2016-07-04T04:18:01.820Z,True,2016-07-04T04:18:01.820Z,False,False,True,False,False,3523,1,False,13,False,,False
4404,Save the change,save-the-change,2,0,2,2016-06-25T08:58:42.476Z,2016-07-04T04:12:33.680Z,True,2016-07-04T04:12:33.680Z,False,False,True,False,False,3524,1,False,12,False,,False
4834,Archived statements over 1 year old,archived-statements-over-1-year-old,2,0,2,2016-07-01T11:44:52.764Z,2016-07-04T01:45:41.038Z,True,2016-07-04T01:45:41.038Z,False,False,True,False,False,3407,0,False,13,False,,False
5200,KiwiSaver information in the app,kiwisaver-information-in-the-app,2,0,2,2016-06-30T12:00:00.000Z,2016-06-30T22:22:00.910Z,False,2016-06-30T12:00:00.000Z,False,False,True,False,False,3097,3,False,13,False,,False
5134,Credit report - update,credit-report-update,2,0,2,2016-06-30T12:00:00.000Z,2018-09-25T06:04:24.944Z,False,2016-06-30T12:00:00.000Z,False,False,True,False,False,3175,0,False,12,False,,False
4310,Votes counted - UK leaves the European Union,votes-counted-uk-leaves-the-european-union,5,3,5,2016-06-24T06:10:06.731Z,2016-06-29T09:59:41.523Z,True,2016-06-29T09:59:41.523Z,False,False,True,False,False,3738,1,False,12,False,,False
4666,Help us shape the Mobile Business Banking app,help-us-shape-the-mobile-business-banking-app,1,0,1,2016-06-28T23:34:45.106Z,2016-06-28T23:34:45.174Z,True,2016-06-28T23:39:52.988Z,False,False,True,False,False,3518,5,False,11,False,,False
4209,Can't access online documents,cant-access-online-documents,4,2,4,2016-06-23T03:39:09.190Z,2016-06-28T00:12:53.904Z,True,2016-06-28T00:12:53.904Z,False,False,True,False,False,3600,1,False,13,False,,False
4503,"Brexit, and what it means for New Zealanders",brexit-and-what-it-means-for-new-zealanders,1,0,1,2016-06-26T22:32:51.709Z,2016-06-26T22:32:51.768Z,True,2016-06-27T21:58:38.907Z,False,False,True,False,False,3368,0,False,22,False,,False
4533,Understanding the impact of 'Brexit' on your KiwiSaver account,understanding-the-impact-of-brexit-on-your-kiwisaver-account,1,0,1,2016-06-27T04:12:07.507Z,2016-06-27T04:12:07.566Z,True,2016-06-27T04:12:07.566Z,False,False,True,False,False,3135,0,False,22,False,,False
4206,Forex Account Transaction History,forex-account-transaction-history,2,0,2,2016-06-23T03:03:28.970Z,2016-06-27T03:05:43.703Z,True,2016-06-27T03:05:43.703Z,False,False,True,False,False,3653,0,False,11,False,,False
275,Feature Requests,feature-requests,5,1,5,2015-05-07T04:39:40.000Z,2016-06-24T02:29:51.367Z,True,2016-06-24T02:29:51.367Z,False,False,True,False,False,3212,3,False,13,False,,False
4007,New era in Australian (&NZ) Banking,new-era-in-australian-nz-banking,2,0,2,2016-06-21T06:47:59.378Z,2016-06-23T03:17:33.203Z,True,2016-06-23T03:17:33.203Z,False,False,True,False,False,4790,0,False,11,False,,False
