id,title,slug,posts,replies,highest_post_number,created_at,last_posted_at,bumped,bumped_at,unseen,pinned,visible,closed,archived,views,like_count,has_summary,created_at_short,last_posted_at_short,bumped_at_short,category_id,pinned_globally,featured_link,has_accepted_answer
30101,BNZ Convert It app,bnz-convert-it-app,2,0,2,2018-11-02,2018-11-04,True,2018-11-04,False,False,True,False,False,1438,0,False,2018-11,2018-11,2018-11,Online and Mobile,False,,False
29341,How Can i get virtual visa or master card free for verify paypal?,how-can-i-get-virtual-visa-or-master-card-free-for-verify-paypal,4,2,5,2018-03-11,2018-10-23,True,2018-10-23,False,False,True,False,False,1793,1,False,2018-03,2018-10,2018-10,Personal Banking,False,,False
29064,Fitbit Pay,fitbit-pay,7,4,7,2017-12-29,2018-10-22,True,2018-10-22,False,False,True,False,False,2159,1,False,2017-12,2018-10,2018-10,Online and Mobile,False,,False
30061,App authenticator issue,app-authenticator-issue,5,2,5,2018-10-18,2018-10-19,True,2018-10-19,False,False,True,False,False,902,3,False,2018-10,2018-10,2018-10,Online and Mobile,False,,False
30059,Term Deposit and AML ompliance,term-deposit-and-aml-ompliance,2,0,2,2018-10-18,2018-10-18,True,2018-10-18,False,False,True,False,False,769,0,False,2018-10,2018-10,2018-10,Personal Banking,False,,False
30058,IB feature request - bank account details certificate,ib-feature-request-bank-account-details-certificate,2,0,2,2018-10-18,2018-10-18,True,2018-10-18,False,False,True,False,False,769,1,False,2018-10,2018-10,2018-10,Online and Mobile,False,,False
30050,Personal Loan interest rate,personal-loan-interest-rate,2,0,2,2018-10-15,2018-10-16,True,2018-10-16,False,False,True,False,False,870,1,False,2018-10,2018-10,2018-10,Personal Banking,False,,False
30044,BNZ Visa Platinum,bnz-visa-platinum,2,0,2,2018-10-10,2018-10-11,True,2018-10-11,False,False,True,False,False,1055,0,False,2018-10,2018-10,2018-10,Personal Banking,False,,False
30043,Application of credit card repayments,application-of-credit-card-repayments,2,0,2,2018-10-09,2018-10-10,True,2018-10-10,False,False,True,False,False,773,1,False,2018-10,2018-10,2018-10,Personal Banking,False,,False
30031,Direct Debit Forms Still Available?,direct-debit-forms-still-available,4,0,4,2018-10-05,2018-10-05,True,2018-10-05,False,False,True,False,False,2099,0,False,2018-10,2018-10,2018-10,Business Banking,False,,False
28808,Lost $50k!?,lost-50k,3,0,3,2017-11-27,2018-10-05,True,2018-10-05,False,False,True,False,False,2673,0,False,2017-11,2018-10,2018-10,Financial Crime,False,,False
30026,BNZ Cash Reward,bnz-cash-reward,5,2,5,2018-10-03,2018-10-05,True,2018-10-05,False,False,True,False,False,884,6,False,2018-10,2018-10,2018-10,Personal Banking,False,,False
29253,Netsafe is awesome,netsafe-is-awesome,1,0,1,2018-02-22,2018-02-22,True,2018-09-30,False,False,True,False,False,1826,4,False,2018-02,2018-02,2018-09,Financial Crime,False,,False
30018,Priceguard BNZ Platinum,priceguard-bnz-platinum,2,0,2,2018-09-25,2018-09-27,True,2018-09-27,False,False,True,False,False,865,0,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
30008,ATM changed?,atm-changed,4,2,4,2018-09-20,2018-09-27,True,2018-09-27,False,False,True,False,False,982,0,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
30014,Google pay debits account declines purchases,google-pay-debits-account-declines-purchases,2,0,2,2018-09-22,2018-09-26,True,2018-09-26,False,False,True,False,False,800,0,False,2018-09,2018-09,2018-09,Online and Mobile,False,,False
30015,Cheque deposit slightly different name,cheque-deposit-slightly-different-name,2,0,2,2018-09-22,2018-09-25,True,2018-09-25,False,False,True,False,False,782,0,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
30005,Approved loan,approved-loan,2,0,2,2018-09-20,2018-09-20,True,2018-09-20,False,False,True,False,False,752,0,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29993,Pin for new credit card,pin-for-new-credit-card,2,0,2,2018-09-17,2018-09-19,True,2018-09-19,False,False,True,False,False,1718,1,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29896,Display Picture,display-picture,3,0,3,2018-08-16,2018-09-17,True,2018-09-17,False,False,True,False,False,1147,2,False,2018-08,2018-09,2018-09,Online and Mobile,False,,False
29991,Scam Alert,scam-alert,1,0,1,2018-09-17,2018-09-17,True,2018-09-17,False,False,True,False,False,2025,2,False,2018-09,2018-09,2018-09,Financial Crime,False,,False
29987,Direct Debit was declined,direct-debit-was-declined,4,2,4,2018-09-14,2018-09-14,True,2018-09-14,False,False,True,False,False,1052,2,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29976,Account showing different balances,account-showing-different-balances,2,0,2,2018-09-12,2018-09-12,True,2018-09-12,False,False,True,False,False,714,1,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29967,Problems exporting transactions,problems-exporting-transactions,3,1,3,2018-09-10,2018-09-10,True,2018-09-10,False,False,True,False,False,717,0,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29964,New Credit Card Android Pay,new-credit-card-android-pay,2,0,2,2018-09-09,2018-09-10,True,2018-09-10,False,False,True,False,False,754,1,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29941,CSV Exports with dates jumbled,csv-exports-with-dates-jumbled,3,1,3,2018-09-03,2018-09-07,True,2018-09-07,False,False,True,False,False,866,0,False,2018-09,2018-09,2018-09,Online and Mobile,False,,False
29960,CVC-number on back of VISA-card,cvc-number-on-back-of-visa-card,4,2,4,2018-09-07,2018-09-07,True,2018-09-07,False,False,True,False,False,1582,2,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29365,Bnz low rate credit card,bnz-low-rate-credit-card,6,3,6,2018-03-18,2018-09-07,True,2018-09-07,False,False,True,False,False,1413,0,False,2018-03,2018-09,2018-09,Personal Banking,False,,False
29961,Paypal Credit card Transaction,paypal-credit-card-transaction,3,0,3,2018-09-07,2018-09-07,True,2018-09-07,False,False,True,False,False,952,1,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29935,Online eftpos,online-eftpos,5,2,5,2018-09-02,2018-09-06,True,2018-09-07,False,False,True,False,False,1090,2,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29905,Incorrect Account Number,incorrect-account-number,3,0,3,2018-08-22,2018-09-06,True,2018-09-06,False,False,True,False,False,1450,0,False,2018-08,2018-09,2018-09,Online and Mobile,False,,False
29950,Rapid saver bonus interest rate not paid,rapid-saver-bonus-interest-rate-not-paid,5,2,5,2018-09-04,2018-09-05,True,2018-09-05,False,False,True,False,False,963,2,False,2018-09,2018-09,2018-09,Personal Banking,False,,False
29937,Print or Save,print-or-save,2,0,2,2018-09-03,2018-09-05,True,2018-09-05,False,False,True,False,False,723,0,False,2018-09,2018-09,2018-09,Online and Mobile,False,,False
29930,Money to wrong suffix,money-to-wrong-suffix,2,0,2,2018-08-31,2018-09-05,True,2018-09-05,False,False,True,False,False,2217,0,False,2018-08,2018-09,2018-09,Personal Banking,False,,False
29932,Cancel a pending payment done with a credit card,cancel-a-pending-payment-done-with-a-credit-card,3,0,3,2018-09-01,2018-09-04,True,2018-09-04,False,False,True,False,False,2524,0,False,2018-09,2018-09,2018-09,Online and Mobile,False,,False
29921,Contact someone anyone?,contact-someone-anyone,2,0,2,2018-08-30,2018-08-31,True,2018-08-31,False,False,True,False,False,710,0,False,2018-08,2018-08,2018-08,Personal Banking,False,,False
29889,NetGuard Card,netguard-card,2,0,2,2018-08-14,2018-08-14,True,2018-08-14,False,False,True,False,False,1215,2,False,2018-08,2018-08,2018-08,Personal Banking,False,,False
29886,Irresponsible BNZ bankers at Call Centres,irresponsible-bnz-bankers-at-call-centres,2,0,2,2018-08-13,2018-08-13,True,2018-08-13,False,False,True,False,False,925,0,False,2018-08,2018-08,2018-08,Personal Banking,False,,False
29880,Redrawing on Floating Home Loan - any experiences?,redrawing-on-floating-home-loan-any-experiences,2,0,2,2018-08-11,2018-08-13,True,2018-08-13,False,False,True,False,False,773,1,False,2018-08,2018-08,2018-08,Personal Banking,False,,False
29873,Fast Payment using barcode,fast-payment-using-barcode,2,0,2,2018-08-07,2018-08-12,True,2018-08-12,False,False,True,False,False,1292,0,False,2018-08,2018-08,2018-08,Personal Banking,False,,False
29859,Upcoming payments bug in Internet banking,upcoming-payments-bug-in-internet-banking,2,0,2,2018-08-06,2018-08-09,True,2018-08-09,False,False,True,False,False,984,0,False,2018-08,2018-08,2018-08,Online and Mobile,False,,False
29864,Credit Card Limit Increase,credit-card-limit-increase,3,0,3,2018-08-07,2018-08-09,True,2018-08-09,False,False,True,False,False,1239,0,False,2018-08,2018-08,2018-08,Personal Banking,False,,False
29861,Mobile banking,mobile-banking,2,0,2,2018-08-07,2018-08-07,True,2018-08-07,False,False,True,False,False,962,1,False,2018-08,2018-08,2018-08,Online and Mobile,False,,False
29737,Warning against BNZ Credit Card Cigna Travel Insurance,warning-against-bnz-credit-card-cigna-travel-insurance,4,0,5,2018-06-21,2018-08-02,True,2018-08-02,False,False,True,False,False,3507,2,False,2018-06,2018-08,2018-08,Personal Banking,False,,False
29840,Access number,access-number,2,0,2,2018-07-31,2018-07-31,True,2018-07-31,False,False,True,False,False,2031,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
29798,Apple NZ Gpc,apple-nz-gpc,4,1,4,2018-07-14,2018-07-26,True,2018-07-26,False,False,True,False,False,978,0,False,2018-07,2018-07,2018-07,Online and Mobile,False,,False
29824,How long before debit card arrives,how-long-before-debit-card-arrives,2,0,2,2018-07-25,2018-07-25,True,2018-07-25,False,False,True,False,False,1450,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
29821,Push notifications,push-notifications,2,0,2,2018-07-24,2018-07-24,True,2018-07-24,False,False,True,False,False,770,1,False,2018-07,2018-07,2018-07,Online and Mobile,False,,False
29805,EFTPOS or QUICKPAY,eftpos-or-quickpay,4,1,4,2018-07-17,2018-07-23,True,2018-07-23,False,False,True,False,False,802,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
29820,Thousands of bank accounts closed due to foreign information sharing law,thousands-of-bank-accounts-closed-due-to-foreign-information-sharing-law,1,0,1,2018-07-23,2018-07-23,False,2018-07-23,False,False,True,False,False,813,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
29814,Banks refusing to give [redacted] workers accounts: 'It's ridiculous',banks-refusing-to-give-redacted-workers-accounts-its-ridiculous,1,0,1,2018-07-23,2018-07-23,False,2018-07-23,False,False,True,False,False,813,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
29790,Open up new account on RealMe after closing an account,open-up-new-account-on-realme-after-closing-an-account,4,1,4,2018-07-10,2018-07-11,True,2018-07-11,False,False,True,False,False,823,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
29791,Phishing scams targeting the banking industry,phishing-scams-targeting-the-banking-industry,2,0,2,2018-07-11,2018-07-11,True,2018-07-11,False,False,True,False,False,1706,5,False,2018-07,2018-07,2018-07,Financial Crime,False,,False
29783,No one answering their Phones,no-one-answering-their-phones,2,0,2,2018-07-05,2018-07-05,True,2018-07-05,False,False,True,False,False,904,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
29781,Strange amounts on my BNZ statement matter not rectified by BNZ,strange-amounts-on-my-bnz-statement-matter-not-rectified-by-bnz,2,0,2,2018-07-04,2018-07-05,True,2018-07-05,False,False,True,False,False,1394,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
29753,Utterly awful service,utterly-awful-service,5,2,5,2018-06-25,2018-07-04,True,2018-07-04,False,False,True,False,False,1317,0,False,2018-06,2018-07,2018-07,Personal Banking,False,,False
29768,Welcome,welcome,3,1,3,2018-07-01,2018-07-04,True,2018-07-04,False,False,True,False,False,1836,8,False,2018-07,2018-07,2018-07,Financial Crime,False,,False
29763,Expired Netguard and no access to account,expired-netguard-and-no-access-to-account,2,0,2,2018-06-29,2018-07-02,True,2018-07-02,False,False,True,False,False,1053,0,False,2018-06,2018-07,2018-07,Personal Banking,False,,False
29769,Repeat payment setup,repeat-payment-setup,2,0,2,2018-07-01,2018-07-02,True,2018-07-02,False,False,True,False,False,1376,0,False,2018-07,2018-07,2018-07,Online and Mobile,False,,False
28910,Xenophobic BNZ,xenophobic-bnz,11,7,11,2017-12-15,2018-07-02,True,2018-07-02,False,False,True,False,False,2102,4,False,2017-12,2018-07,2018-07,Personal Banking,False,,False
5350,Credit card terms and conditions,credit-card-terms-and-conditions,1,0,1,2018-07-01,2018-07-01,False,2018-07-01,False,False,True,False,False,3173,0,False,2018-07,2018-07,2018-07,Personal Banking,False,,False
136,Credit rating,credit-rating,8,1,8,2015-04-30,2016-01-10,True,2018-06-30,False,False,True,False,False,3602,1,False,2015-04,2016-01,2018-06,Personal Banking,False,,False
29493,Google Pixel 2 Giveaway! *CLOSED*,google-pixel-2-giveaway-closed,64,10,66,2018-04-22,2018-04-30,True,2018-06-30,False,False,True,False,False,5070,72,True,2018-04,2018-04,2018-06,Online and Mobile,False,,False
29745,Transferred wrong,transferred-wrong,2,0,2,2018-06-24,2018-06-26,True,2018-06-26,False,False,True,False,False,2639,0,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
29742,Gemvisa,gemvisa,2,0,2,2018-06-22,2018-06-25,True,2018-06-25,False,False,True,False,False,991,0,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
449,Getting on the property ladder with KiwiSaver,getting-on-the-property-ladder-with-kiwisaver,2,0,2,2015-04-06,2018-06-21,True,2018-06-21,False,False,True,False,False,4167,3,False,2015-04,2018-06,2018-06,Blog Comments,False,,False
29700,Overdraft from when I was a clueless student 10+ years ago,overdraft-from-when-i-was-a-clueless-student-10-years-ago,3,0,3,2018-06-12,2018-06-21,True,2018-06-21,False,False,True,False,False,1143,1,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
29716,Confirm payment problem,confirm-payment-problem,3,1,3,2018-06-15,2018-06-19,True,2018-06-19,False,False,True,False,False,850,0,False,2018-06,2018-06,2018-06,Online and Mobile,False,,False
29720,Lvr and exemptions,lvr-and-exemptions,2,0,2,2018-06-16,2018-06-19,True,2018-06-19,False,False,True,False,False,702,0,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
29692,Change Machine Plans?,change-machine-plans,3,0,3,2018-06-11,2018-06-16,True,2018-06-16,False,False,True,False,False,1007,0,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
29712,Today marks World Elder Abuse Awareness Day,today-marks-world-elder-abuse-awareness-day,1,0,1,2018-06-14,2018-06-14,True,2018-06-14,False,False,True,False,False,1445,0,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
29683,Reminder: Update your tax residency status,reminder-update-your-tax-residency-status,7,4,7,2018-06-07,2018-06-13,True,2018-06-13,False,False,True,False,False,1576,0,False,2018-06,2018-06,2018-06,Announcements and Information,False,,False
29708,Need to stop payment going to closed account,need-to-stop-payment-going-to-closed-account,2,0,2,2018-06-13,2018-06-13,True,2018-06-13,False,False,True,False,False,1025,0,False,2018-06,2018-06,2018-06,Online and Mobile,False,,False
29699,Not exactly a complaint entirely,not-exactly-a-complaint-entirely,2,0,2,2018-06-12,2018-06-12,True,2018-06-12,False,False,True,False,False,938,1,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
29697,Closed Bank account,closed-bank-account,2,0,2,2018-06-11,2018-06-12,True,2018-06-12,False,False,True,False,False,1523,1,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
29066,Automatic Transfer,automatic-transfer,8,5,8,2017-12-29,2018-06-11,True,2018-06-11,False,False,True,False,False,1541,4,False,2017-12,2018-06,2018-06,Online and Mobile,False,,False
29645,Pending transactions,pending-transactions,11,7,11,2018-05-28,2018-06-10,True,2018-06-10,False,False,True,False,False,2117,0,False,2018-05,2018-06,2018-06,Online and Mobile,False,,False
29687,Wrong account,wrong-account,2,0,2,2018-06-08,2018-06-10,True,2018-06-10,False,False,True,False,False,845,0,False,2018-06,2018-06,2018-06,Online and Mobile,False,,False
29689,Receive funds from.asb,receive-funds-from-asb,2,0,2,2018-06-09,2018-06-10,True,2018-06-10,False,False,True,False,False,769,1,False,2018-06,2018-06,2018-06,Personal Banking,False,,False
29655,Internet Banking Choose Dates Selection Access,internet-banking-choose-dates-selection-access,3,0,3,2018-05-30,2018-06-04,True,2018-06-04,False,False,True,False,False,789,2,False,2018-05,2018-06,2018-06,Personal Banking,False,,False
29507,No longer to see P icon on my mobile bank app login page,no-longer-to-see-p-icon-on-my-mobile-bank-app-login-page,3,1,3,2018-04-24,2018-05-30,True,2018-05-30,False,False,True,False,False,1005,0,False,2018-04,2018-05,2018-05,Online and Mobile,False,,False
29653,Turn PayWave on/off and block/unblock cards on BNZ Banking App,turn-paywave-on-off-and-block-unblock-cards-on-bnz-banking-app,1,0,1,2018-05-30,2018-05-30,True,2018-05-30,False,False,True,False,False,2029,1,False,2018-05,2018-05,2018-05,Online and Mobile,False,,False
29648,New BNZ Android app,new-bnz-android-app,6,3,6,2018-05-29,2018-05-30,True,2018-05-30,False,False,True,False,False,985,1,False,2018-05,2018-05,2018-05,Online and Mobile,False,,False
29494,View Statements In The BNZ Banking App,view-statements-in-the-bnz-banking-app,5,3,5,2018-04-23,2018-05-29,True,2018-05-29,False,False,True,False,False,4709,5,False,2018-04,2018-05,2018-05,Online and Mobile,False,,False
28098,BNZ Staff ID,bnz-staff-id,13,7,14,2017-05-29,2018-05-29,True,2018-05-29,False,False,True,False,False,3793,3,False,2017-05,2018-05,2018-05,Financial Crime,False,,False
29165,Custom Visa debit card,custom-visa-debit-card,5,0,5,2018-01-28,2018-05-25,True,2018-05-25,False,False,True,False,False,4610,6,False,2018-01,2018-05,2018-05,Online and Mobile,False,,False
29638,Kiwisaver Hardship,kiwisaver-hardship,2,0,2,2018-05-24,2018-05-24,True,2018-05-24,False,False,True,False,False,1581,1,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29631,BNZ Shares / Bonds,bnz-shares-bonds,4,1,4,2018-05-21,2018-05-24,True,2018-05-24,False,False,True,False,False,1569,3,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29633,Urgent international contact,urgent-international-contact,4,2,4,2018-05-23,2018-05-23,True,2018-05-23,False,False,True,False,False,991,0,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29629,Escrow Account for broker company,escrow-account-for-broker-company,2,0,2,2018-05-21,2018-05-21,True,2018-05-21,False,False,True,False,False,1791,0,False,2018-05,2018-05,2018-05,Business Banking,False,,False
29608,After Hours Contact - largetransactions,after-hours-contact-largetransactions,4,2,4,2018-05-14,2018-05-17,True,2018-05-17,False,False,True,False,False,867,0,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29617,Signatory Access,signatory-access,4,1,4,2018-05-15,2018-05-16,True,2018-05-16,False,False,True,False,False,968,2,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29620,My account,my-account,2,0,2,2018-05-15,2018-05-16,True,2018-05-16,False,False,True,False,False,800,0,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29622,Two withdrawals for each transaction,two-withdrawals-for-each-transaction,3,1,3,2018-05-15,2018-05-16,True,2018-05-16,False,False,True,False,False,768,0,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
577,BNZ Advantage Travel Insurance,bnz-advantage-travel-insurance,3,1,3,2015-07-13,2018-05-15,True,2018-05-15,False,False,True,False,False,3336,2,False,2015-07,2018-05,2018-05,Personal Banking,False,,False
29571,Kiwi saver,kiwi-saver,3,0,3,2018-04-30,2018-05-15,True,2018-05-15,False,False,True,False,False,905,0,False,2018-04,2018-05,2018-05,Personal Banking,False,,False
29611,Wangiri scam - don't call back!,wangiri-scam-dont-call-back,3,0,3,2018-05-15,2018-05-15,True,2018-05-15,False,False,True,False,False,2723,1,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29610,Deaf man in his 90s trespassed from bank: 'I have lost my personal dignity',deaf-man-in-his-90s-trespassed-from-bank-i-have-lost-my-personal-dignity,3,1,3,2018-05-14,2018-05-15,True,2018-05-15,False,False,True,False,False,885,2,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29593,It’s tax time! You know what that means?,it-s-tax-time-you-know-what-that-means,3,0,3,2018-05-07,2018-05-14,True,2018-05-14,False,False,True,False,False,1818,2,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29601,Best way to get a card delivered,best-way-to-get-a-card-delivered,2,0,2,2018-05-11,2018-05-12,True,2018-05-12,False,False,True,False,False,753,2,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29592,Ali express,ali-express,2,0,2,2018-05-07,2018-05-07,True,2018-05-07,False,False,True,False,False,888,0,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29393,Westpac to bnz transfure,westpac-to-bnz-transfure,5,1,5,2018-03-28,2018-05-05,True,2018-05-05,False,False,True,False,False,4020,0,False,2018-03,2018-05,2018-05,Personal Banking,False,,False
29584,Wrong money Transfer,wrong-money-transfer,3,0,3,2018-05-04,2018-05-05,True,2018-05-05,False,False,True,False,False,1618,0,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29573,Daily InternetVanking Display,daily-internetvanking-display,5,2,5,2018-04-30,2018-05-04,True,2018-05-04,False,False,True,False,False,814,0,False,2018-04,2018-05,2018-05,Personal Banking,False,,False
29569,Automatic Payments on joint account,automatic-payments-on-joint-account,5,1,5,2018-04-29,2018-05-04,True,2018-05-04,False,False,True,False,False,926,0,False,2018-04,2018-05,2018-05,Online and Mobile,False,,False
29581,About Virtual Visa/Master Card,about-virtual-visa-master-card,1,0,1,2018-05-03,2018-05-03,True,2018-05-03,False,False,True,False,False,897,1,False,2018-05,2018-05,2018-05,Online and Mobile,False,,False
29577,Online purchase declined,online-purchase-declined,1,0,1,2018-05-02,2018-05-02,True,2018-05-02,False,False,True,False,False,1101,0,False,2018-05,2018-05,2018-05,Personal Banking,False,,False
29346,How long does it take for money to show up in account,how-long-does-it-take-for-money-to-show-up-in-account,5,1,5,2018-03-12,2018-05-01,True,2018-05-01,False,False,True,False,False,5211,0,False,2018-03,2018-05,2018-05,Personal Banking,False,,False
22755,Long call hold times even for urgent enquiries,long-call-hold-times-even-for-urgent-enquiries,11,4,11,2017-02-07,2018-04-30,True,2018-04-30,False,False,True,False,False,3653,10,False,2017-02,2018-04,2018-04,Personal Banking,False,,False
29545,Multiple Business Accounts on BNZ app,multiple-business-accounts-on-bnz-app,2,0,2,2018-04-27,2018-04-29,True,2018-04-29,False,False,True,False,False,1098,0,False,2018-04,2018-04,2018-04,Online and Mobile,False,,False
29487,Celebrity status’ stolen in Cryptocurrency scams,celebrity-status-stolen-in-cryptocurrency-scams,2,0,2,2018-04-18,2018-04-19,True,2018-04-19,False,False,True,False,False,5170,2,False,2018-04,2018-04,2018-04,Personal Banking,False,,False
29488,Western Union scam victim reimbursement closes soon,western-union-scam-victim-reimbursement-closes-soon,2,0,2,2018-04-19,2018-04-19,True,2018-04-19,False,False,True,False,False,1482,4,False,2018-04,2018-04,2018-04,Personal Banking,False,,False
29483,Overdraft,overdraft,2,0,2,2018-04-17,2018-04-17,True,2018-04-17,False,False,True,False,False,2883,0,False,2018-04,2018-04,2018-04,Personal Banking,False,,False
29469,Insurance correspondence,insurance-correspondence,3,1,3,2018-04-12,2018-04-16,True,2018-04-16,False,False,True,False,False,870,2,False,2018-04,2018-04,2018-04,Personal Banking,False,,False
29465,Term Deposits,term-deposits,2,0,2,2018-04-11,2018-04-16,True,2018-04-16,False,False,True,False,False,932,0,False,2018-04,2018-04,2018-04,Personal Banking,False,,False
29467,Retirees credit cards,retirees-credit-cards,2,0,2,2018-04-11,2018-04-15,True,2018-04-15,False,False,True,False,False,871,0,False,2018-04,2018-04,2018-04,Personal Banking,False,,False
69,Doing business in China-ask us anything,doing-business-in-china-ask-us-anything,43,4,44,2015-09-23,2018-04-10,True,2018-04-10,False,False,True,False,False,9204,12,False,2015-09,2018-04,2018-04,Business Banking,False,,False
29431,Card not working in Aus,card-not-working-in-aus,5,0,5,2018-04-06,2018-04-09,True,2018-04-09,False,False,True,False,False,2260,2,False,2018-04,2018-04,2018-04,Personal Banking,False,,False
29353,Payclip - disable credit cards,payclip-disable-credit-cards,24,17,26,2018-03-16,2018-04-07,True,2018-04-07,False,False,True,False,False,3130,10,False,2018-03,2018-04,2018-04,Business Banking,False,,False
29418,Transfer from,transfer-from,2,0,2,2018-04-04,2018-04-05,True,2018-04-05,False,False,True,False,False,774,1,False,2018-04,2018-04,2018-04,Personal Banking,False,,False
29534,Banks blacklist mobile shopping trucks,banks-blacklist-mobile-shopping-trucks,1,0,1,2018-03-31,2018-03-31,False,2018-03-31,False,False,True,False,False,935,3,False,2018-03,2018-03,2018-03,Personal Banking,False,,False
238,Visa debit pending transactions,visa-debit-pending-transactions,5,2,5,2016-05-10,2018-03-30,True,2018-03-30,False,False,True,False,False,4908,1,False,2016-05,2018-03,2018-03,Personal Banking,False,,False
28777,International Fraud Awareness Week resources,international-fraud-awareness-week-resources,3,1,5,2017-11-16,2018-03-27,True,2018-03-27,False,False,True,False,False,2592,1,False,2017-11,2018-03,2018-03,Personal Banking,False,,False
29194,Currency Select,currency-select,5,2,5,2018-02-09,2018-02-13,True,2018-03-23,False,False,True,False,False,1136,0,False,2018-02,2018-02,2018-03,Personal Banking,False,,False
29369,Opening a joint account,opening-a-joint-account,2,1,2,2018-03-20,2018-03-21,True,2018-03-21,False,False,True,False,False,2675,0,False,2018-03,2018-03,2018-03,Personal Banking,False,,False
231,Paying a BNZ credit card from another bank - account details,paying-a-bnz-credit-card-from-another-bank-account-details,5,2,5,2016-04-18,2018-03-21,True,2018-03-21,False,False,True,False,False,14042,8,False,2016-04,2018-03,2018-03,Personal Banking,False,,False
29366,Ordering new NetGuard card from overseas,ordering-new-netguard-card-from-overseas,4,2,4,2018-03-19,2018-03-21,True,2018-03-21,False,False,True,False,False,1672,0,False,2018-03,2018-03,2018-03,Personal Banking,False,,False
29356,Opening a BNZ account for visitors,opening-a-bnz-account-for-visitors,6,2,6,2018-03-16,2018-03-20,True,2018-03-20,False,False,True,False,False,4180,3,False,2018-03,2018-03,2018-03,Personal Banking,False,,False
99,"Credit scores - what are they, and why are they important?",credit-scores-what-are-they-and-why-are-they-important,8,0,8,2014-11-15,2015-12-06,True,2018-03-20,False,False,True,False,False,4879,13,False,2014-11,2015-12,2018-03,Personal Banking,False,,False
29361,In branch Community Noticeboards,in-branch-community-noticeboards,2,0,2,2018-03-18,2018-03-20,True,2018-03-20,False,False,True,False,False,1048,0,False,2018-03,2018-03,2018-03,Personal Banking,False,,False
29347,New Card Designs,new-card-designs,4,2,4,2018-03-13,2018-03-17,True,2018-03-17,False,False,True,False,False,2097,1,False,2018-03,2018-03,2018-03,Personal Banking,False,,False
29325,Visa Platinum Flybuys Incentive But No Sign Of The Points,visa-platinum-flybuys-incentive-but-no-sign-of-the-points,4,2,4,2018-03-06,2018-03-15,True,2018-03-15,False,False,True,False,False,990,1,False,2018-03,2018-03,2018-03,Personal Banking,False,,False
346,Cannot enable Netguard on Android N,cannot-enable-netguard-on-android-n,17,12,18,2016-05-20,2018-03-13,True,2018-03-13,False,False,True,False,False,6116,2,False,2016-05,2018-03,2018-03,Online and Mobile,False,,False
29342,NFC payments on Samsung Gear S3 smartwatch,nfc-payments-on-samsung-gear-s3-smartwatch,2,0,2,2018-03-12,2018-03-13,True,2018-03-13,False,False,True,False,False,8089,0,False,2018-03,2018-03,2018-03,Online and Mobile,False,,False
29343,Editing future dated bill payments or funds transfers in Mobile Banking,editing-future-dated-bill-payments-or-funds-transfers-in-mobile-banking,1,0,1,2018-03-12,2018-03-12,True,2018-03-12,False,False,True,False,False,1452,0,False,2018-03,2018-03,2018-03,Online and Mobile,False,,False
